crop,soil_type,growth_stage,n_status,p_status,k_status,recommended_fertilizer,dosage_kg_per_acre,application_method,advisory_en,advisory_hi,advisory_bho,advisory_pa,advisory_mr,source_type,review_status
maize,clay,grain_fill,balanced,low,balanced,DAP / SSP blend,55,basal_application,"For maize at grain_fill, apply DAP / SSP blend (55 kg/acre) via basal_application and re-check in 7 days.",maize के grain_fill चरण में DAP / SSP blend (55 kg/acre) basal_application से दें और 7 दिन बाद जांच करें।,maize के grain_fill दौर में DAP / SSP blend (55 kg/acre) basal_application से दीं आ 7 दिन बाद फेर जांच करीं।,maize ਦੇ grain_fill ਪੜਾਅ ਵਿੱਚ DAP / SSP blend (55 kg/acre) basal_application ਨਾਲ ਦਿਓ ਅਤੇ 7 ਦਿਨ ਬਾਅਦ ਮੁੜ ਜਾਂਚੋ।,maize च्या grain_fill टप्प्यात DAP / SSP blend (55 kg/acre) basal_application ने द्या आणि 7 दिवसांनी पुन्हा तपासा.,generated_baseline,needs_agronomist_review
maize,clay,grain_fill,balanced,balanced,low,MOP (Muriate of Potash),48,side_dressing,"For maize at grain_fill, apply MOP (Muriate of Potash) (48 kg/acre) via side_dressing and re-check in 7 days.",maize के grain_fill चरण में MOP (Muriate of Potash) (48 kg/acre) side_dressing से दें और 7 दिन बाद जांच करें।,maize के grain_fill दौर में MOP (Muriate of Potash) (48 kg/acre) side_dressing से दीं आ 7 दिन बाद फेर जांच करीं।,maize ਦੇ grain_fill ਪੜਾਅ ਵਿੱਚ MOP (Muriate of Potash) (48 kg/acre) side_dressing ਨਾਲ ਦਿਓ ਅਤੇ 7 ਦਿਨ ਬਾਅਦ ਮੁੜ ਜਾਂਚੋ।,maize च्या grain_fill टप्प्यात MOP (Muriate of Potash) (48 kg/acre) side_dressing ने द्या आणि 7 दिवसांनी पुन्हा तपासा.,generated_baseline,needs_agronomist_review
maize,clay,grain_fill,balanced,balanced,balanced,NPK 19:19:19 balanced feed,36,foliar_plus_basal,"For maize at grain_fill, apply NPK 19:19:19 balanced feed (36 kg/acre) via foliar_plus_basal and re-check in 7 days.",maize के grain_fill चरण में NPK 19:19:19 balanced feed (36 kg/acre) foliar_plus_basal से दें और 7 दिन बाद जांच करें।,maize के grain_fill दौर में NPK 19:19:19 balanced feed (36 kg/acre) foliar_plus_basal से दीं आ 7 दिन बाद फेर जांच करीं।,maize ਦੇ grain_fill ਪੜਾਅ ਵਿੱਚ NPK 19:19:19 balanced feed (36 kg/acre) foliar_plus_basal ਨਾਲ ਦਿਓ ਅਤੇ 7 ਦਿਨ ਬਾਅਦ ਮੁੜ ਜਾਂਚੋ।,maize च्या grain_fill टप्प्यात NPK 19:19:19 balanced feed (36 kg/acre) foliar_plus_basal ने द्या आणि 7 दिवसांनी पुन्हा तपासा.,generated_baseline,needs_agronomist_review
maize,clay,grain_fill,high,balanced,balanced,Biofertilizer + irrigation flush,23,soil_correction,"For maize at grain_fill, apply Biofertilizer + irrigation flush (23 kg/acre) via soil_correction and re-check in 7 days.",maize के grain_fill चरण में Biofertilizer + irrigation flush (23 kg/acre) soil_correction से दें और 7 दिन बाद जांच करें।,maize के grain_fill दौर में Biofertilizer + irrigation flush (23 kg/acre) soil_correction से दीं आ 7 दिन बाद फेर जांच करीं।,maize ਦੇ grain_fill ਪੜਾਅ ਵਿੱਚ Biofertilizer + irrigation flush (23 kg/acre) soil_correction ਨਾਲ ਦਿਓ ਅਤੇ 7 ਦਿਨ ਬਾਅਦ ਮੁੜ ਜਾਂਚੋ।,maize च्या grain_fill टप्प्यात Biofertilizer + irrigation flush (23 kg/acre) soil_correction ने द्या आणि 7 दिवसांनी पुन्हा तपासा.,generated_baseline,needs_agronomist_review
maize,sandy_loam,grain_fill,low,balanced,balanced,Urea + FYM,53,split_dose_root_zone,"For maize at grain_fill, apply Urea + FYM (53 kg/acre) via split_dose_root_zone and re-check in 7 days.",maize के grain_fill चरण में Urea + FYM (53 kg/acre) split_dose_root_zone से दें और 7 दिन बाद जांच करें।,maize के grain_fill दौर में Urea + FYM (53 kg/acre) split_dose_root_zone से दीं आ 7 दिन बाद फेर जांच करीं।,maize ਦੇ grain_fill ਪੜਾਅ ਵਿੱਚ Urea + FYM (53 kg/acre) split_dose_root_zone ਨਾਲ ਦਿਓ ਅਤੇ 7 ਦਿਨ ਬਾਅਦ ਮੁੜ ਜਾਂਚੋ।,maize च्या grain_fill टप्प्यात Urea + FYM (53 kg/acre) split_dose_root_zone ने द्या आणि 7 दिवसांनी पुन्हा तपासा.,generated_baseline,needs_agronomist_review
maize,sandy_loam,grain_fill,balanced,low,balanced,DAP / SSP blend,53,basal_application,"For maize at grain_fill, apply DAP / SSP blend (53 kg/acre) via basal_application and re-check in 7 days.",maize के grain_fill चरण में DAP / SSP blend (53 kg/acre) basal_application से दें और 7 दिन बाद जांच करें।,maize के grain_fill दौर में DAP / SSP blend (53 kg/acre) basal_application से दीं आ 7 दिन बाद फेर जांच करीं।,maize ਦੇ grain_fill ਪੜਾਅ ਵਿੱਚ DAP / SSP blend (53 kg/acre) basal_application ਨਾਲ ਦਿਓ ਅਤੇ 7 ਦਿਨ ਬਾਅਦ ਮੁੜ ਜਾਂਚੋ।,maize च्या grain_fill टप्प्यात DAP / SSP blend (53 kg/acre) basal_application ने द्या आणि 7 दिवसांनी पुन्हा तपासा.,generated_baseline,needs_agronomist_review
maize,sandy_loam,grain_fill,balanced,balanced,low,MOP (Muriate of Potash),46,side_dressing,"For maize at grain_fill, apply MOP (Muriate of Potash) (46 kg/acre) via side_dressing and re-check in 7 days.",maize के grain_fill चरण में MOP (Muriate of Potash) (46 kg/acre) side_dressing से दें और 7 दिन बाद जांच करें।,maize के grain_fill दौर में MOP (Muriate of Potash) (46 kg/acre) side_dressing से दीं आ 7 दिन बाद फेर जांच करीं।,maize ਦੇ grain_fill ਪੜਾਅ ਵਿੱਚ MOP (Muriate of Potash) (46 kg/acre) side_dressing ਨਾਲ ਦਿਓ ਅਤੇ 7 ਦਿਨ ਬਾਅਦ ਮੁੜ ਜਾਂਚੋ।,maize च्या grain_fill टप्प्यात MOP (Muriate of Potash) (46 kg/acre) side_dressing ने द्या आणि 7 दिवसांनी पुन्हा तपासा.,generated_baseline,needs_agronomist_review
maize,sandy_loam,grain_fill,balanced,balanced,balanced,NPK 19:19:19 balanced feed,43,foliar_plus_basal,"For maize at grain_fill, apply NPK 19:19:19 balanced feed (43 kg/acre) via foliar_plus_basal and re-check in 7 days.",maize के grain_fill चरण में NPK 19:19:19 balanced feed (43 kg/acre) foliar_plus_basal से दें और 7 दिन बाद जांच करें।,maize के grain_fill दौर में NPK 19:19:19 balanced feed (43 kg/acre) foliar_plus_basal से दीं आ 7 दिन बाद फेर जांच करीं।,maize ਦੇ grain_fill ਪੜਾਅ ਵਿੱਚ NPK 19:19:19 balanced feed (43 kg/acre) foliar_plus_basal ਨਾਲ ਦਿਓ ਅਤੇ 7 ਦਿਨ ਬਾਅਦ ਮੁੜ ਜਾਂਚੋ।,maize च्या grain_fill टप्प्यात NPK 19:19:19 balanced feed (43 kg/acre) foliar_plus_basal ने द्या आणि 7 दिवसांनी पुन्हा तपासा.,generated_baseline,needs_agronomist_review
maize,sandy_loam,grain_fill,high,balanced,balanced,Biofertilizer + irrigation flush,33,soil_correction,"For maize at grain_fill, apply Biofertilizer + irrigation flush (33 kg/acre) via soil_correction and re-check in 7 days.",maize के grain_fill चरण में Biofertilizer + irrigation flush (33 kg/acre) soil_correction से दें और 7 दिन बाद जांच करें।,maize के grain_fill दौर में Biofertilizer + irrigation flush (33 kg/acre) soil_correction से दीं आ 7 दिन बाद फेर जांच करीं।,maize ਦੇ grain_fill ਪੜਾਅ ਵਿੱਚ Biofertilizer + irrigation flush (33 kg/acre) soil_correction ਨਾਲ ਦਿਓ ਅਤੇ 7 ਦਿਨ ਬਾਅਦ ਮੁੜ ਜਾਂਚੋ।,maize च्या grain_fill टप्प्यात Biofertilizer + irrigation flush (33 kg/acre) soil_correction ने द्या आणि 7 दिवसांनी पुन्हा तपासा.,generated_baseline,needs_agronomist_review
potato,loamy,nursery,low,balanced,balanced,Urea + FYM,64,split_dose_root_zone,"For potato at nursery, apply Urea + FYM (64 kg/acre) via split_dose_root_zone and re-check in 7 days.",potato के nursery चरण में Urea + FYM (64 kg/acre) split_dose_root_zone से दें और 7 दिन बाद जांच करें।,potato के nursery दौर में Urea + FYM (64 kg/acre) split_dose_root_zone से दीं आ 7 दिन बाद फेर जांच करीं।,potato ਦੇ nursery ਪੜਾਅ ਵਿੱਚ Urea + FYM (64 kg/acre) split_dose_root_zone ਨਾਲ ਦਿਓ ਅਤੇ 7 ਦਿਨ ਬਾਅਦ ਮੁੜ ਜਾਂਚੋ।,potato च्या nursery टप्प्यात Urea + FYM (64 kg/acre) split_dose_root_zone ने द्या आणि 7 दिवसांनी पुन्हा तपासा.,generated_baseline,needs_agronomist_review
potato,loamy,nursery,balanced,low,balanced,DAP / SSP blend,41,basal_application,"For potato at nursery, apply DAP / SSP blend (41 kg/acre) via basal_application and re-check in 7 days.",potato के nursery चरण में DAP / SSP blend (41 kg/acre) basal_application से दें और 7 दिन बाद जांच करें।,potato के nursery दौर में DAP / SSP blend (41 kg/acre) basal_application से दीं आ 7 दिन बाद फेर जांच करीं।,potato ਦੇ nursery ਪੜਾਅ ਵਿੱਚ DAP / SSP blend (41 kg/acre) basal_application ਨਾਲ ਦਿਓ ਅਤੇ 7 ਦਿਨ ਬਾਅਦ ਮੁੜ ਜਾਂਚੋ।,potato च्या nursery टप्प्यात DAP / SSP blend (41 kg/acre) basal_application ने द्या आणि 7 दिवसांनी पुन्हा तपासा.,generated_baseline,needs_agronomist_review
potato,loamy,nursery,balanced,balanced,low,MOP (Muriate of Potash),38,side_dressing,"For potato at nursery, apply MOP (Muriate of Potash) (38 kg/acre) via side_dressing and re-check in 7 days.",potato के nursery चरण में MOP (Muriate of Potash) (38 kg/acre) side_dressing से दें और 7 दिन बाद जांच करें।,potato के nursery दौर में MOP (Muriate of Potash) (38 kg/acre) side_dressing से दीं आ 7 दिन बाद फेर जांच करीं।,potato ਦੇ nursery ਪੜਾਅ ਵਿੱਚ MOP (Muriate of Potash) (38 kg/acre) side_dressing ਨਾਲ ਦਿਓ ਅਤੇ 7 ਦਿਨ ਬਾਅਦ ਮੁੜ ਜਾਂਚੋ।,potato च्या nursery टप्प्यात MOP (Muriate of Potash) (38 kg/acre) side_dressing ने द्या आणि 7 दिवसांनी पुन्हा तपासा.,generated_baseline,needs_agronomist_review
potato,loamy,nursery,balanced,balanced,balanced,NPK 19:19:19 balanced feed,31,foliar_plus_basal,"For potato at nursery, apply NPK 19:19:19 balanced feed (31 kg/acre) via foliar_plus_basal and re-check in 7 days.",potato के nursery चरण में NPK 19:19:19 balanced feed (31 kg/acre) foliar_plus_basal से दें और 7 दिन बाद जांच करें।,potato के nursery दौर में NPK 19:19:19 balanced feed (31 kg/acre) foliar_plus_basal से दीं आ 7 दिन बाद फेर जांच करीं।,potato ਦੇ nursery ਪੜਾਅ ਵਿੱਚ NPK 19:19:19 balanced feed (31 kg/acre) foliar_plus_basal ਨਾਲ ਦਿਓ ਅਤੇ 7 ਦਿਨ ਬਾਅਦ ਮੁੜ ਜਾਂਚੋ।,potato च्या nursery टप्प्यात NPK 19:19:19 balanced feed (31 kg/acre) foliar_plus_basal ने द्या आणि 7 दिवसांनी पुन्हा तपासा.,generated_baseline,needs_agronomist_review
potato,loamy,nursery,high,balanced,balanced,Biofertilizer + irrigation flush,32,soil_correction,"For potato at nursery, apply Biofertilizer + irrigation flush (32 kg/acre) via soil_correction and re-check in 7 days.",potato के nursery चरण में Biofertilizer + irrigation flush (32 kg/acre) soil_correction से दें और 7 दिन बाद जांच करें।,potato के nursery दौर में Biofertilizer + irrigation flush (32 kg/acre) soil_correction से दीं आ 7 दिन बाद फेर जांच करीं।,potato ਦੇ nursery ਪੜਾਅ ਵਿੱਚ Biofertilizer + irrigation flush (32 kg/acre) soil_correction ਨਾਲ ਦਿਓ ਅਤੇ 7 ਦਿਨ ਬਾਅਦ ਮੁੜ ਜਾਂਚੋ।,potato च्या nursery टप्प्यात Biofertilizer + irrigation flush (32 kg/acre) soil_correction ने द्या आणि 7 दिवसांनी पुन्हा तपासा.,generated_baseline,needs_agronomist_review
potato,clay,nursery,low,balanced,balanced,Urea + FYM,60,split_dose_root_zone,"For potato at nursery, apply Urea + FYM (60 kg/acre) via split_dose_root_zone and re-check in 7 days.",potato के nursery चरण में Urea + FYM (60 kg/acre) split_dose_root_zone से दें और 7 दिन बाद जांच करें।,potato के nursery दौर में Urea + FYM (60 kg/acre) split_dose_root_zone से दीं आ 7 दिन बाद फेर जांच करीं।,potato ਦੇ nursery ਪੜਾਅ ਵਿੱਚ Urea + FYM (60 kg/acre) split_dose_root_zone ਨਾਲ ਦਿਓ ਅਤੇ 7 ਦਿਨ ਬਾਅਦ ਮੁੜ ਜਾਂਚੋ।,potato च्या nursery टप्प्यात Urea + FYM (60 kg/acre) split_dose_root_zone ने द्या आणि 7 दिवसांनी पुन्हा तपासा.,generated_baseline,needs_agronomist_review
